y_true,y_pred,proba_High,proba_Low,proba_Medium
High,High,0.7999316275986297,0.001296458242485384,0.19877191415888498
Low,Low,0.0026069996820493233,0.7831344214871957,0.21425857883075508
High,High,0.5738250367009124,0.0031012236118456576,0.42307373968724177
High,High,0.997639437824751,8.901458814259587e-06,0.002351660716434706
Medium,Medium,0.00848963833930145,0.45672778965444627,0.5347825720062523
Medium,Medium,0.024983839546549088,0.15212756067394587,0.822888599779505
High,High,0.976247392559452,0.00010312559323796793,0.023649481847309955
Medium,Medium,0.11668656028408489,0.0591258573653372,0.824187582350578
High,High,0.9996658174161391,2.0250280319396914e-06,0.00033215755582886007
Medium,Medium,0.30222473165983743,0.04532711549535757,0.652448152844805
High,High,0.9994984155053794,2.151200176835708e-06,0.0004994332944437574
Medium,Medium,0.05573590582699238,0.07017861226311513,0.8740854819098925
Low,Medium,0.010655693294283711,0.44311730600338733,0.546227000702329
High,High,0.7635805805096524,0.0011933976634046803,0.23522602182694288
Medium,Medium,0.04522902236665747,0.18136457693123345,0.7734064007021091
Medium,Low,0.0037904692982554536,0.5507300691464524,0.4454794615552921
High,High,0.5520685071849764,0.0059394894106159215,0.44199200340440775
Low,Low,0.0003027501989096642,0.893354966265624,0.10634228353546615
High,High,0.9994040508854156,2.7261780046940936e-06,0.0005932229365798554
Medium,Medium,0.223696044417969,0.01425602844060549,0.7620479271414254
High,High,0.9992616030459673,4.79768105029017e-06,0.0007335992729824227
High,High,0.9962888911108345,1.900710457636181e-05,0.0036921017845891555
High,High,0.9993781321943768,7.209192332890701e-06,0.0006146586132904381
Medium,High,0.5794000091565192,0.005068131601370823,0.41553185924210984
High,High,0.9981557276603508,6.443515654195074e-06,0.0018378288239952348
High,High,0.9838365750914662,5.968472577007064e-05,0.016103740182763695
Medium,Low,0.00501506015766601,0.7298069559069662,0.26517798393536784
Low,Low,0.0003197472477739726,0.9173727284994184,0.0823075242528075
High,High,0.997801317351405,7.592030081415347e-06,0.0021910906185135643
High,High,0.9376536617402561,0.00045587189150872687,0.061890466368235066
Medium,High,0.8861619293252287,0.000656023321320198,0.11318204735345103
Medium,Low,0.005280068196677195,0.5895728704989919,0.40514706130433087
High,High,0.8880140621943053,0.0005946291800871196,0.11139130862560767
High,High,0.8834122061328442,0.0008386839555218008,0.11574910991163413
Low,Low,0.00241954060905374,0.6787386892999654,0.31884177009098086
Medium,Medium,0.02951155788540126,0.0955288807058451,0.8749595614087537
Medium,Medium,0.04190713655260839,0.10432113096942568,0.853771732477966
Low,Low,0.002366221662933787,0.7402727527667392,0.25736102557032703
High,High,0.9993474253159832,7.343040274937484e-06,0.0006452316437419261
Medium,Medium,0.32554740974534335,0.026308673959451537,0.6481439162952051
High,High,0.9982498782106629,1.687566302092194e-05,0.0017332461263162534
Medium,Medium,0.060336141015715564,0.0725255947005593,0.8671382642837252
High,High,0.9948774350480512,2.889207471268751e-05,0.0050936728772362294
High,High,0.9935381681632578,4.823040362199251e-05,0.0064136014331202
Low,Low,0.002689243695414013,0.5649793050963802,0.4323314512082058
Medium,Medium,0.015365898063216038,0.2963890299354914,0.6882450720012925
High,High,0.9952092291716008,1.6939526243251475e-05,0.004773831302155904
Low,Medium,0.020642826882185935,0.1905758127721957,0.7887813603456184
High,High,0.9982287097233848,5.534551294598946e-06,0.0017657557253204384
Medium,High,0.74771551860205,0.0024887384157824023,0.24979574298216758
Low,Low,1.1944295347656401e-05,0.9957367296723196,0.004251326032332776
Medium,Medium,0.45924731533097685,0.010256225994158206,0.5304964586748651
High,High,0.9894727162715249,9.308209270143896e-05,0.010434201635773887
Medium,Medium,0.4159549355831432,0.011547334852747265,0.5724977295641095
High,High,0.9647719331202164,0.00046089041820418335,0.034767176461579605
High,High,0.9998552980577646,1.6082760414968303e-06,0.00014309366619387045
High,Medium,0.43843654756556893,0.009401630053395239,0.5521618223810358
Medium,Medium,0.04845036529090362,0.10062738190053784,0.8509222528085585
High,High,0.996196525018863,3.515143053196245e-05,0.003768323550604924
High,High,0.9997896257737743,3.2442528913267886e-06,0.00020712997333435402
High,High,0.9980986153892051,1.915573408792814e-05,0.0018822288767069589
High,High,0.9972778375033071,1.6381119047434303e-05,0.002705781377645504
Medium,Medium,0.18219469015385534,0.012240722266642556,0.805564587579502
High,Medium,0.022431589196789135,0.09099443738122774,0.8865739734219832
Medium,High,0.7923382352582963,0.002435425269711937,0.20522633947199187
Low,Low,0.0002603246852004895,0.9609182298805244,0.038821445434275126
Medium,Medium,0.33740378129788395,0.013288192408563227,0.6493080262935528
Low,Low,0.0001669590764971022,0.9422006796415837,0.05763236128191919
High,High,0.9813627601881877,0.00014423833524591616,0.018493001476566462
High,High,0.6568744300323053,0.0021049795523916284,0.3410205904153031
Medium,Medium,0.47836194275686306,0.023492988555022958,0.49814506868811387
High,High,0.9751919851642648,0.00020251224284404136,0.02460550259289118
High,High,0.9552240115987927,0.0002052225000745005,0.044570765901132785
High,High,0.9999672297748211,3.3561805518620905e-07,3.243460712374439e-05
Medium,Medium,0.022727936625325455,0.13598506799839563,0.8412869953762789
High,High,0.9479674423821455,0.0003003993854035662,0.05173215823245089
Low,Medium,0.003539639769517589,0.4722106009470456,0.5242497592834369
Medium,Medium,0.06223837966134742,0.09124399427118035,0.8465176260674722
Medium,High,0.5656477375839322,0.003497024842635865,0.43085523757343197
High,Medium,0.08944866849169282,0.04746631527304497,0.8630850162352623
Medium,Medium,0.14069630323016122,0.04030475331919578,0.818998943450643
High,High,0.9881181891086455,6.711443499038001e-05,0.011814696456364312
High,High,0.9993951531765324,6.374468245157228e-06,0.0005984723552225726
High,High,0.9964938115293145,1.729695189738354e-05,0.003488891518788202
High,High,0.8033010092509262,0.0016658451580487824,0.19503314559102494
High,High,0.9796628287616821,0.00010948469415223844,0.020227686544165742
High,High,0.999663494586835,1.2869252238616913e-06,0.0003352184879409876
High,High,0.9810277355793477,0.00020575949659751928,0.018766504924054808
High,High,0.9545848736551468,0.0002808204857212519,0.04513430585913199
High,High,0.9991376510363102,5.063309278990651e-06,0.0008572856544107516
High,High,0.9924666129912748,2.854380148910944e-05,0.007504843207236093
High,High,0.6534715800038894,0.016390376370238432,0.33013804362587224
High,High,0.9227717492143966,0.0006779057167092574,0.07655034506889394
High,High,0.9989713252237613,2.605733213426788e-06,0.001026069043025267
High,High,0.993355368763804,4.796534477666283e-05,0.006596665891419388
Medium,Medium,0.14874030742916883,0.030621725241469715,0.8206379673293615
High,High,0.9981783875443093,8.068040542520334e-06,0.0018135444151482212
High,High,0.9999588996416564,4.1574054274240166e-07,4.0684617800788025e-05
Medium,Low,0.002223588342316834,0.6838868368301231,0.3138895748275602
High,High,0.9998256588815846,2.210317525770848e-06,0.0001721308008895638
Low,Medium,0.019161893361896245,0.21088676331611936,0.7699513433219844
High,High,0.9996508240907632,1.2653995182827444e-06,0.0003479105097185692
Medium,Low,0.0036742138693927743,0.549739198971438,0.44658658715916927
Low,Medium,0.003982013850915544,0.4840949573941852,0.5119230287548994
High,High,0.9837162593386344,0.00012646591164640293,0.016157274749719286
Medium,Medium,0.014501253385814622,0.3890235549249388,0.5964751916892466
High,High,0.9162833913325987,0.00044719147969998486,0.08326941718770146
High,High,0.9848492729874051,9.1417398405196e-05,0.015059309614189593
High,High,0.9990540448699363,3.5453978742069086e-06,0.0009424097321894071
Medium,Medium,0.22382348862620838,0.00699766236616237,0.7691788490076293
High,High,0.5673449563582866,0.0021140796995269898,0.4305409639421863
High,High,0.9902622771938723,5.35069658060353e-05,0.00968421584032176
High,High,0.9998360551361419,2.828295884680017e-06,0.0001611165679734246
High,High,0.9948736314903814,1.5731919736280438e-05,0.005110636589882223
High,High,0.9995488576666005,1.1955825556180115e-06,0.000449946750843958
High,High,0.9972162021751084,3.0472837550357867e-05,0.0027533249873411864
Medium,Low,0.0045670160667641855,0.55617044631853,0.43926253761470596
Low,Low,5.436381114079978e-05,0.9890704809897882,0.01087515519907095
High,High,0.9817525001132723,0.00013897590617282057,0.01810852398055487
High,High,0.6547530784995028,0.0028314975844475113,0.3424154239160498
Medium,High,0.5081259976484961,0.0042044846199161415,0.4876695177315878
High,High,0.9974652599677761,1.542327836948335e-05,0.0025193167538545076
High,High,0.9922446980702219,7.265766604825285e-05,0.00768264426372986
Low,Medium,0.005690195784669844,0.37700055185815157,0.6173092523571786
Medium,Low,0.001877415908133327,0.8225697443333476,0.17555283975851907
High,High,0.9896645232944653,8.53588787137549e-05,0.010250117826821071
Low,Low,0.007495623837004174,0.5154603397506176,0.4770440364123782
Medium,Medium,0.3341846605793138,0.00950502074581946,0.6563103186748668
Low,Low,0.0003443736559058047,0.9569407644729429,0.04271486187115135
Medium,Low,0.00023002336362782348,0.948835110836621,0.050934865799751185
High,High,0.9990808588289571,4.2528661352291445e-06,0.0009148883049077425
High,High,0.9997159095779505,2.901415104048926e-06,0.0002811890069453593
High,High,0.7556710959672843,0.00198150205994325,0.2423474019727724
Low,Low,0.0029194601130263878,0.7788208216091531,0.21825971827782048
High,High,0.8878077666093944,0.0009412169425104742,0.11125101644809499
High,High,0.9811665520418513,0.00018070878662533176,0.018652739171523304
High,High,0.9984298710383065,8.564145610794008e-06,0.0015615648160827477
Low,Medium,0.017117492816930754,0.20573507637889038,0.7771474308041788
Medium,Medium,0.015314836285903152,0.19286934535038602,0.791815818363711
Medium,Medium,0.026264973926550705,0.29512916624872754,0.6786058598247219
High,High,0.9980414869500212,5.2463186849589875e-06,0.0019532667312938813
High,High,0.9993666598302527,3.3470171469038964e-06,0.0006299931526002542
Low,Low,1.2641666867417003e-05,0.9947980825449685,0.005189275788164104
Medium,High,0.5829353700720266,0.009127672797992167,0.4079369571299813
High,High,0.9990102394632294,2.6174905753627437e-06,0.000987143046195011
Low,Low,1.735091122059854e-05,0.9949094592558372,0.005073189832942244
Low,Low,7.395740863088778e-05,0.9918051126787509,0.008120929912618199
Medium,High,0.6416934579737817,0.005245854553323817,0.3530606874728945
High,High,0.9875355605394454,6.895112590423392e-05,0.012395488334650543
High,High,0.9972680361484172,2.457692262753491e-05,0.0027073869289552617
High,High,0.9977430266147311,9.548653773114112e-06,0.0022474247314957694
High,High,0.9756180125511668,0.00012882956874562347,0.024253157880087577
Medium,Medium,0.034050170984430445,0.19038523147913658,0.7755645975364329
High,High,0.9984312846022987,4.929882757807109e-06,0.0015637855149434855
Medium,Medium,0.0666131701136432,0.05646019393011749,0.8769266359562393
High,High,0.9907494145378041,0.0001212180293404933,0.009129367432855471
High,High,0.9526719609212011,0.0005031075934547047,0.04682493148534421
Low,Low,4.778841519123791e-05,0.983985562875494,0.015966648709314756
Medium,High,0.7030567950365054,0.002438454499481222,0.2945047504640133
High,High,0.9981296301470287,8.111238324566502e-06,0.0018622586146466657
High,High,0.8823003693645365,0.0009664170968928311,0.11673321353857063
Low,Low,0.0003972195968276107,0.9352308662306946,0.06437191417247787
High,High,0.9911290341562743,5.288015638945895e-05,0.008818085687336271
Low,Medium,0.01067636532677526,0.23815911545301607,0.7511645192202087
Low,Low,0.003315537287998977,0.7278249834934353,0.2688594792185656
High,High,0.9884775795267797,8.676669685120257e-05,0.011435653776369013
High,High,0.9911000934848888,0.00012873803575491768,0.00877116847935636
High,High,0.996426050272108,1.168087166928115e-05,0.0035622688562226873
High,Medium,0.030673636269309544,0.20787913065482674,0.7614472330758638
High,High,0.9487531761534405,0.0004603753015753769,0.05078644854498428
Low,Low,0.00036840401785574625,0.9125535887914448,0.08707800719069954
Low,Low,0.002063458382323737,0.8772730019846607,0.12066353963301547
High,High,0.9201004945415775,0.0003162702858123845,0.07958323517260998
Low,Low,0.0017556788398015242,0.7322754173296977,0.2659689038305008
Medium,Medium,0.13165072414981727,0.04550182503201477,0.8228474508181679
Medium,Low,0.015075640308906676,0.5214783175031582,0.46344604218793517
High,High,0.9979967890135121,1.1190177466080034e-05,0.0019920208090217014
High,High,0.9993928059706073,4.1730955326162014e-06,0.0006030209338600501
High,High,0.9986690743257671,6.136118518581398e-06,0.0013247895557142388
High,High,0.8904610311956038,0.0001818473304468659,0.10935712147394944
High,High,0.9973231604495512,1.9770271856991775e-05,0.0026570692785916608
High,High,0.9948563484441818,5.261882978479013e-05,0.005091032726033488
High,High,0.9773274028919964,0.0001662760756036558,0.022506321032400186
High,High,0.7208778830149182,0.0030429036680577823,0.276079213317024
Medium,High,0.5449087184324212,0.004726701183530276,0.45036458038404864
High,High,0.9873049148194241,2.7943354739926927e-05,0.012667141825836139
High,High,0.9987576245099209,4.2104281946967786e-06,0.001238165061884504
High,Medium,0.4224447069539935,0.00656325545273287,0.5709920375932737
High,High,0.9976281505662024,1.2923102791967988e-05,0.002358926331005727
High,High,0.9970357301281115,9.879552409684036e-06,0.0029543903194787394
Medium,Medium,0.3096476826337141,0.019130134669316932,0.6712221826969689
High,High,0.9987922107317796,5.1649975146442505e-06,0.001202624270705789
Medium,Medium,0.10598837783212145,0.04821804262650671,0.8457935795413718
Medium,Medium,0.05812420953592634,0.051100495997863135,0.8907752944662105
High,High,0.9872755774925255,2.9507092501792817e-05,0.012694915414972622
Medium,Medium,0.3559663610564769,0.013376609308823097,0.6306570296346999
High,High,0.9732327554659331,0.00010055723623747424,0.026666687297829544
High,High,0.9984310998125556,6.476985689436761e-06,0.001562423201754867
Low,Low,0.0009390886699426792,0.7877436719577657,0.2113172393722917
Low,Low,4.556924723537187e-06,0.9987322885568761,0.0012631545184004216
Low,Low,4.176742421963359e-05,0.9831372925291566,0.01682094004662367
Medium,High,0.7165197382531837,0.004726123603977739,0.2787541381428386
High,High,0.8750355582965185,0.0006102621201392589,0.12435417958334238
High,High,0.9077627270282449,0.00031931533498604235,0.09191795763676908
Low,Low,0.0010483955637717772,0.8709727902499763,0.12797881418625182
High,High,0.9998582626549827,1.3186079182083797e-06,0.00014041873709919427
High,High,0.9997371231798061,1.8149131425329978e-06,0.00026106190705141633
High,High,0.9914199961060923,0.00011084795049698095,0.008469155943410599
Medium,High,0.5430520811112828,0.005992716075057305,0.45095520281365997
Medium,Medium,0.030860167121803703,0.09143063889805188,0.8777091939801445
Low,Low,0.0029614250007801075,0.8719427298328761,0.1250958451663438
Low,Medium,0.0053445490025914215,0.3485541814776865,0.646101269519722
High,High,0.9997263208310452,2.68272210431164e-06,0.00027099644685042463
High,High,0.9982823397053582,8.690296930631185e-06,0.0017089699977112605
High,High,0.9914600949325215,3.956339887290913e-05,0.008500341668605398
Low,Low,0.00216792911046019,0.8148954732484789,0.18293659764106104
Low,Medium,0.004333964368008524,0.4700230585969579,0.5256429770350335
Medium,High,0.7528361878216671,0.0009555690109111836,0.24620824316742174
Low,Low,1.2078711858493401e-05,0.9959531342357616,0.004034787052379879
High,High,0.9990914418782414,6.069045976133465e-06,0.0009024890757823043
High,High,0.8206288859664164,0.0013038212137353948,0.17806729281984823
Medium,Medium,0.004362691266162311,0.2723801443198019,0.7232571644140358
Low,Low,5.425452035753179e-05,0.9850280095705886,0.014917735909053946
High,High,0.9978700702288621,3.876530635139859e-06,0.0021260532405026223
High,High,0.9085778449633932,0.0007893715962592876,0.09063278344034748
High,High,0.998875994323979,7.395240959263089e-06,0.001116610435061789
Medium,Low,0.005027063291336537,0.5411460324160146,0.45382690429264894
Low,Low,9.376194544325942e-05,0.9794791849467526,0.02042705310780428
Low,Low,0.0061960392371138455,0.5882691184472744,0.40553484231561177
High,High,0.9995469641912229,8.471145849328983e-07,0.0004521886941921316
High,High,0.8070558196788565,0.004104377672800434,0.18883980264834305
Medium,High,0.6507263063294317,0.004545816775514286,0.34472787689505396
High,High,0.9031090903862278,0.0014683456027802051,0.09542256401099214
High,High,0.9976856050901227,9.776983509218247e-06,0.002304617926367986
High,High,0.9892650172624831,5.5529430913492554e-05,0.010679453306603649
High,High,0.8188836838118421,0.0024238458241543095,0.17869247036400357
High,High,0.9988881630789194,6.271380570236447e-06,0.001105565540510367
High,High,0.9987449554105531,7.130837600276354e-06,0.0012479137518465954
Medium,Medium,0.022917476528778697,0.2829038901376277,0.6941786333335936
Medium,Low,0.008491637392370834,0.533479268863851,0.45802909374377826
Medium,Medium,0.05344869483048904,0.16614718738360132,0.7804041177859097
Low,Medium,0.010715431872084792,0.3144074925661046,0.6748770755618105
High,High,0.9929521719938352,7.337697139440796e-05,0.006974451034770463
Medium,High,0.6417955949657391,0.004452048558579891,0.35375235647568093
High,High,0.985997247479961,4.907978134032846e-05,0.013953672738698675
Medium,Medium,0.08067883666497071,0.09315838651418487,0.8261627768208444
Low,Medium,0.021347193847824485,0.15339652649130542,0.8252562796608701
High,High,0.521705938037363,0.012063614248309217,0.4662304477143278
Medium,Medium,0.2346970375334069,0.028412878918240705,0.7368900835483524
High,High,0.9996790458621513,1.3926222422136192e-06,0.0003195615156063779
Medium,Medium,0.028126997203802122,0.18821036200653074,0.7836626407896671
Medium,Medium,0.06952175861027766,0.06231485587932049,0.8681633855104018
High,High,0.9839757567203464,0.00015414776470089095,0.01587009551495265
High,High,0.9999846407700119,4.670438348880312e-07,1.4892186153008158e-05
High,High,0.993827281852898,4.314118759632326e-05,0.006129576959505649
High,High,0.9975429562775198,1.0558810585980954e-05,0.0024464849118941458
Low,Low,1.1206991733300466e-05,0.9954987621610012,0.004490030847265507
Medium,Medium,0.006576761116907421,0.4576892676415929,0.5357339712414996
Medium,High,0.8292805642942599,0.0013881965811035264,0.16933123912463652
High,High,0.9929476720507637,4.568746290287449e-05,0.007006640486333219
High,High,0.5017188638139913,0.00779614402470125,0.4904849921613074
High,High,0.999956571775187,4.674208054245419e-07,4.296080400756621e-05
High,High,0.9997746367812945,1.6932923250542287e-06,0.00022366992638058389
Medium,Medium,0.3872545506902408,0.019759706583100445,0.5929857427266587
Low,Low,0.0019235984043513479,0.7841432941503197,0.2139331074453289
High,Medium,0.23003325239898548,0.022373830619586147,0.7475929169814284
High,High,0.951341139662654,0.0005037703303796736,0.04815509000696635
Medium,Medium,0.011549415099560834,0.15629780406768742,0.8321527808327518
High,High,0.9995855545873602,5.581164711800683e-06,0.00040886424792814307
Low,Low,0.0038434652878962454,0.7856019712251314,0.2105545634869723
High,High,0.9998665262236746,1.3127628754576662e-06,0.0001321610134500222
Medium,Medium,0.47627215075948615,0.007674381387352401,0.5160534678531614
High,High,0.8307805381043306,0.0005570330506315522,0.1686624288450378
High,High,0.9995600895964856,7.055904201743928e-06,0.00043285449931254193
High,High,0.9994784765404665,2.4597671603023154e-06,0.0005190636923731564
High,High,0.9567884111947597,0.00021467105546836126,0.042996917749772
Low,Medium,0.021128122843060183,0.2454849301441171,0.7333869470128228
High,High,0.9997146089088591,1.519070483515765e-06,0.00028387202065730536
Low,Low,0.0018328461491515925,0.7308941313563369,0.2672730224945115
High,High,0.9865258648251786,9.199441725691885e-05,0.013382140757564434
Low,Medium,0.1067020192047719,0.0181121387858683,0.8751858420093599
Low,Low,0.0001296091375821868,0.9754464974450793,0.024423893417338596
High,High,0.9994417782587781,3.4205299248894433e-06,0.0005548012112969059
Medium,Medium,0.009834278441595033,0.43199026652706846,0.5581754550313366
Medium,High,0.9607589147363179,0.000174249701879707,0.039066835561802356
High,High,0.9985642306195748,5.0583277094577975e-06,0.0014307110527155714
Medium,Medium,0.01896756219302774,0.19706446310592876,0.7839679747010435
Medium,High,0.5157936112905195,0.007464809657224201,0.47674157905225634
High,Medium,0.26601721274935336,0.009841862769585985,0.7241409244810607
High,High,0.9964817312900583,1.4208316130226824e-05,0.003504060393811512
High,High,0.9678900670764153,0.00014037125818612192,0.031969561665398605
High,High,0.99930996692446,6.382966589619224e-06,0.0006836501089505139
High,High,0.7955601206989547,0.0013485107321110825,0.20309136856893437
High,High,0.9873182163124241,0.00014346334273610187,0.012538320344839855
High,High,0.9997899319471383,1.1772951794879466e-06,0.00020889075768230257
High,High,0.9999102692547402,1.4477342382072364e-06,8.828301102157061e-05
Medium,Low,0.01110912768854164,0.5370403043856395,0.4518505679258189
High,Medium,0.32466145376636685,0.011827887298348777,0.6635106589352843
High,High,0.9396379927848623,0.000514385441003241,0.0598476217741345
High,High,0.9998249230805079,9.596382550194113e-07,0.0001741172812372328
High,High,0.9999561245558372,4.726992604424749e-07,4.34027449024681e-05
High,High,0.9976042367762198,2.2082537245402116e-05,0.0023736806865345805
High,High,0.995938942020132,2.393939251469105e-05,0.004037118587353171
High,High,0.9645396895596697,8.913203872225541e-05,0.03537117840160802
Medium,Medium,0.13519215943458004,0.03355303364665375,0.8312548069187662
High,High,0.9988613318561435,4.632437273066046e-06,0.0011340357065835074
High,High,0.9942340227187838,5.98742311905407e-05,0.005706103050025548
High,High,0.9884680807594644,0.00012742519723507665,0.01140449404330056
High,High,0.9987284835272752,9.853007013718305e-06,0.0012616634657111848
Medium,Medium,0.017011310325296035,0.31460651609590257,0.6683821735788015
Low,Medium,0.007724308409052686,0.2699179695861052,0.7223577220048422
High,High,0.9487912754952794,0.00031480467538840575,0.05089391982933224
High,Medium,0.3894390664017942,0.015580534239276243,0.5949803993589295
High,High,0.9925293826598676,9.070604163621483e-05,0.007379911298496323
High,High,0.9903984312527575,6.176879252253617e-05,0.009539799954719866
High,High,0.987724516637538,9.386719120221669e-05,0.01218161617125975
High,High,0.9980784144406787,2.241940158037486e-05,0.001899166157740873
Low,Low,0.00015891365664571334,0.9701953200906187,0.029645766252735607
Medium,Medium,0.06379631209721491,0.058876291179773436,0.8773273967230116
High,High,0.9858604411426428,0.0001221634258663554,0.014017395431491015
High,High,0.6184626290539279,0.0034640120519745135,0.3780733588940977
High,Medium,0.2141958820902108,0.015686959691471696,0.7701171582183175
High,High,0.991625138720639,3.0487354106349892e-05,0.008344373925254726
Medium,Medium,0.0803252214243791,0.14224369588915534,0.7774310826864654
Medium,Medium,0.07736120309717427,0.0693317573914066,0.8533070395114191
High,High,0.9999065236563943,1.508901385584848e-06,9.19674422199699e-05
Low,Medium,0.12879920942836537,0.02451017048457341,0.8466906200870612
High,High,0.8756290493216191,0.0012547864821992785,0.12311616419618156
Medium,Medium,0.028539194651191882,0.10782741664119365,0.8636333887076145
High,High,0.9900379606307514,0.00010778094848213905,0.009854258420766435
High,High,0.9995660147846164,6.6061798007984064e-06,0.0004273790355828122
Medium,High,0.9650908235989816,0.0001731909631558753,0.03473598543786252
Medium,Medium,0.015866725460343865,0.23063394579930788,0.7534993287403482
Low,Low,0.00024006800300961412,0.9696023550417113,0.030157576955279115
Medium,High,0.9046603528492876,0.0005203686156231335,0.0948192785350892
Medium,Medium,0.02571221750235774,0.104233392877216,0.8700543896204262
High,High,0.9984707339885232,1.4656345986140064e-05,0.001514609665490807
Medium,Medium,0.015991909280758394,0.21016405620660128,0.7738440345126403
Low,Low,0.008885442152799584,0.5019167162577128,0.4891978415894877
High,High,0.8729580096420929,0.0005813828859945415,0.12646060747191248
Medium,Medium,0.04537785641000737,0.11849026643136051,0.8361318771586321
High,High,0.9664917458509056,0.0001704727269079367,0.033337781422186345
Medium,Medium,0.023856235781086022,0.11627530820494415,0.8598684560139698
High,High,0.9869602188027389,7.392680337783647e-05,0.012965854393883343
Medium,Low,0.013401977485371154,0.6632773203448272,0.32332070216980163
High,High,0.981595632466617,0.00012590430855202183,0.01827846322483112
Medium,Low,0.002049297356354892,0.7410594496766423,0.2568912529670028
Low,Low,0.0001690120441379795,0.9669373482534935,0.03289363970236843
Low,Medium,0.007095056609487857,0.42153752543628276,0.5713674179542294
High,High,0.9725054120059234,0.00013037191112016857,0.02736421608295638
High,High,0.9990131984369965,1.0624571152491754e-05,0.0009761769918509183
High,High,0.9935086845504006,6.189762605282951e-05,0.0064294178235465675
High,High,0.9968506656973672,1.222621357995442e-05,0.0031371080890529746
High,Medium,0.48200825851856616,0.006561969775536641,0.5114297717058972
High,High,0.9729182797933908,0.00048090203488127155,0.02660081817172789
High,High,0.9825596679702824,6.681846122416369e-05,0.017373513568493548
High,High,0.8739792792059228,0.0007334940407339899,0.12528722675334322
Medium,Medium,0.24612998557532284,0.07050191107797317,0.6833681033467041
Medium,Medium,0.14750539226942472,0.038990620335878835,0.8135039873946965
Low,Low,0.00023094919132301284,0.9656942506111303,0.03407480019754673
High,High,0.9993756011367236,4.333236541960255e-06,0.000620065626734398
High,High,0.9527642703720179,0.0002077901447270593,0.04702793948325487
Low,Low,8.199317468668013e-06,0.9984807369712886,0.0015110637112427676
Medium,Medium,0.1463021745766378,0.059880653573016134,0.7938171718503462
High,High,0.7580461522856776,0.001312032469544199,0.24064181524477818
High,High,0.9570143285968672,0.00022420614580790702,0.042761465257324785
Medium,Medium,0.40971024998721983,0.008301261757767603,0.5819884882550126
Medium,Medium,0.06977562383187154,0.1366002878237942,0.7936240883443344
Medium,Medium,0.35380189901207504,0.012724477247078054,0.6334736237408469
Low,Low,9.78661918601175e-05,0.9841951567412904,0.015706977066849422
Medium,Medium,0.14456881471164498,0.030994809096642994,0.824436376191712
High,High,0.9956905906072085,9.673300156413286e-06,0.0042997360926350595
Medium,Medium,0.011524087535083485,0.2537589692317702,0.7347169432331463
Medium,Medium,0.03920693319760305,0.0704737343931274,0.8903193324092695
Medium,Medium,0.23881244021509937,0.01933196305118034,0.7418555967337204
High,High,0.9711915100545827,0.00018811648371723025,0.028620373461700006
High,Medium,0.10712327655629435,0.05298099742237777,0.839895726021328
High,High,0.9905690775536775,0.0001876812033973769,0.009243241242925243
Medium,High,0.7273474510789615,0.0021304981428521552,0.2705220507781863
High,Medium,0.3923536381329459,0.01594492909811645,0.5917014327689377
Medium,Medium,0.06127323813428894,0.09301586763873407,0.8457108942269771
High,High,0.9985107040072579,1.0301565615277132e-05,0.0014789944271268363
High,High,0.9766032116604793,8.952554900443109e-05,0.02330726279051619
High,High,0.9890435758344123,5.196504771687887e-05,0.01090445911787081
High,Medium,0.0210883010318506,0.1600380399566729,0.8188736590114766
High,High,0.9870614633337248,6.977267918032852e-05,0.012868763987094876
Low,Low,0.0013885020426751306,0.7440931837536838,0.254518314203641
High,High,0.8826151470555187,0.0011299693962517243,0.11625488354822967
High,High,0.9978430856671293,1.3873954533809803e-05,0.00214304037833694
Medium,Medium,0.12883793037744667,0.042663504908767066,0.8284985647137862
High,High,0.9999132486041581,5.476227115419901e-07,8.620377313033963e-05
High,High,0.9970786699067277,2.4439215371315828e-05,0.0028968908779009542
High,High,0.9634059405272257,0.00030107310929577036,0.03629298636347858
Medium,Medium,0.07476792268129534,0.05324410835482759,0.8719879689638771
Medium,Medium,0.016262300298731637,0.22107804423660377,0.7626596554646646
Medium,High,0.6218936451866997,0.004146665635883346,0.373959689177417
High,High,0.9947332755266688,2.1118925236403054e-05,0.005245605548094726
High,High,0.9974066932426727,1.4549080927888178e-05,0.0025787576763993676
Medium,Medium,0.22929970374743086,0.018990656475098674,0.7517096397774705
Medium,Medium,0.18716161027896971,0.037561800359605046,0.7752765893614253
Low,Low,0.0023349171433477128,0.8414393511010905,0.1562257317555619
Medium,Medium,0.34201810674281347,0.010239458882601197,0.6477424343745852
Low,Low,0.002308699566804963,0.8330337955096437,0.16465750492355116
High,High,0.9994164378720066,4.135991918796937e-06,0.0005794261360746772
Medium,Medium,0.014310316889036048,0.20573790071937367,0.7799517823915904
Low,Low,6.0737857621804775e-05,0.9939113973550641,0.006027864787314088
High,High,0.999828202772604,1.549408211680897e-06,0.00017024781918441764
High,High,0.981153001304331,0.00011440311692062128,0.018732595578748307
High,High,0.9840462679793338,0.00014621555502493183,0.01580751646564147
Low,Medium,0.009789547601160235,0.3999104050819033,0.5903000473169364
Low,Low,0.0024742289352521485,0.8137087574713194,0.1838170135934283
Medium,High,0.7259895950393667,0.00690344369826917,0.2671069612623643
Medium,Medium,0.09244376945713018,0.07835669272620054,0.8291995378166692
High,High,0.9960076936873062,2.319116363163479e-05,0.003969115149062062
High,High,0.7962393846772576,0.0012055086092103437,0.20255510671353216
